order_id,customer_id,amount
186068,31639,475
186069,9281,1822
186070,994170,4579
186071,165159,3103
186072,951585,2657
186073,217335,3906
186074,517541,4165
186075,187522,994
186076,665705,781
186077,484394,2461
186078,629544,2189
186079,206842,700
186080,839555,3418
186081,28491,1141
186082,815105,4494
186083,800472,278
186084,581417,3432
186085,833371,2466
186086,581944,2375
186087,601166,1612
186088,14435,644
186089,137891,1439
186090,387617,1287
186091,125569,2093
186092,174573,1899
186093,442820,401
186094,817069,1522
186095,800619,4480
186096,162514,4282
186097,395546,1331
186098,638670,2043
186099,265345,3612
186100,304350,608
186101,817331,3054
186102,470336,4690
186103,398412,1803
186104,585483,1419
186105,23590,2792
186106,186626,2290
186107,372406,4638
186108,614833,2098
186109,596801,1573
186110,767676,2857
186111,729098,1937
186112,721307,3648
186113,869328,3683
186114,225880,2241
186115,799167,2741
186116,457863,3348
186117,686680,4703
186118,14730,2731
186119,634835,2931
186120,700291,169
186121,360381,4248
186122,359050,1634
186123,171343,373
186124,916461,1966
186125,114246,4738
186126,458810,2352
186127,860851,426
186128,219838,2067
186129,732583,2258
186130,157888,3575
186131,836027,1562
186132,750179,3411
186133,837437,1250
186134,799717,324
186135,472383,1824
186136,501886,1606
186137,352713,3795
186138,702634,3802
186139,900254,1799
186140,461885,1044
186141,142909,600
186142,387872,775
186143,806067,3397
186144,911800,4617
186145,137910,300
186146,478623,1879
186147,821574,2556
186148,82684,2424
186149,62005,4534
186150,315840,2607
186151,364883,2549
186152,190930,3569
186153,636643,4111
186154,89282,3767
186155,779536,3634
186156,233259,2357
186157,600438,3891
186158,506690,4988
186159,343781,1179
186160,985749,131
186161,807336,3983
186162,25805,154
186163,386708,4807
186164,38123,2022
186165,476758,4789
186166,199418,776
186167,566902,533
186168,431243,4906
186169,701637,1411
186170,603164,1555
186171,385488,4925
186172,394153,3289
186173,322685,726
186174,440817,3054
186175,636364,4325
186176,23598,3224
186177,585656,167
186178,538145,881
186179,571944,4845
186180,404346,1837
186181,977777,2339
186182,885887,4794
186183,342663,3987
186184,893022,4475
186185,171146,3580
186186,669013,3704
186187,295109,1949
186188,466410,1642
186189,737273,2587
186190,754469,445
186191,277687,132
186192,977989,1160
186193,107912,2268
186194,128439,1432
186195,33405,1587
186196,961126,4276
186197,183154,4678
186198,147329,3982
186199,856718,229
186200,655793,372
186201,154357,2889
186202,513795,4583
186203,214501,2119
186204,58725,3458
186205,949730,1427
186206,612700,3782
186207,477278,4840
186208,406008,2875
186209,360401,2989
186210,295070,4416
186211,333075,4417
186212,821809,1284
186213,587111,223
186214,625771,3497
186215,222736,2193
186216,729847,3955
186217,761554,3480
186218,698168,3086
186219,593179,2542
186220,159210,4348
186221,240137,4195
186222,140817,3735
186223,93901,764
186224,224039,473
186225,997977,3610
186226,514612,3053
186227,682110,2017
186228,670076,837
186229,918458,2476
186230,468283,1178
186231,842305,1025
186232,859393,584
186233,120334,2242
186234,457323,4680
186235,743208,999
186236,342485,3328
186237,946585,1977
186238,479127,929
186239,740636,3108
186240,112190,4845
186241,712938,101
186242,646457,3160
186243,747958,2085
186244,294652,2751
186245,79019,2529
186246,97473,2169
186247,638317,863
186248,53631,3609
186249,100563,3318
186250,427584,618
186251,136175,2989
186252,226130,1882
186253,35395,3449
186254,342424,4076
186255,813937,2672
186256,576193,4196
186257,912378,799
186258,251235,4627
186259,980222,2635
186260,400202,936
186261,619062,2471
186262,525821,1626
186263,380194,3999
186264,12467,798
186265,111212,2835
186266,265270,2735
186267,701849,3221
186268,530034,4588
186269,87253,4402
186270,424263,4905
186271,980183,2897
186272,892144,3356
186273,620251,1984
186274,514283,1444
186275,95509,286
186276,985418,2727
186277,240280,444
186278,276197,1568
186279,444087,4867
186280,475833,1612
186281,391706,1923
186282,510647,121
186283,625429,3782
186284,222073,3984
186285,298838,3354
186286,932047,3382
186287,308413,2989
186288,327842,144
186289,604578,1090
186290,344566,1425
186291,636583,3883
186292,250771,1895
186293,697176,3575
186294,109164,3962
186295,466627,3546
186296,93247,3151
186297,109128,2549
186298,101620,2856
186299,770270,2541
186300,875200,3048
186301,872577,467
186302,270518,386
186303,462901,1990
186304,386700,1703
186305,418057,421
186306,819512,2057
186307,812183,1268
186308,254981,4589
186309,283532,3788
186310,271153,559
186311,905240,2980
186312,615911,4884
186313,594432,2830
186314,544769,1753
186315,499019,4164
186316,415564,1397
186317,633163,184
186318,221974,1288
186319,573773,1600
186320,419693,4743
186321,832745,263
186322,57928,450
186323,26798,1276
186324,535994,723
186325,176441,827
186326,750081,1152
186327,209041,897
186328,134052,1697
186329,323152,1776
186330,906059,1695
186331,754210,4595
186332,974486,3596
186333,957891,3883
186334,582547,2528
186335,186491,4823
186336,595876,3221
186337,958609,297
186338,586278,1393
186339,799360,3729
186340,199963,4200
186341,109137,2510
186342,344358,4451
186343,919737,3645
186344,173551,1186
186345,212756,2649
186346,369275,2611
186347,991286,2143
186348,85895,1880
186349,880843,362
186350,371934,2012
186351,712834,3793
186352,917159,1509
186353,154460,3281
186354,332771,147
186355,421435,1773
186356,635480,4232
186357,57664,2594
186358,600392,227
186359,363439,4805
186360,977121,2067
186361,852042,4163
186362,240966,1329
186363,877481,1538
186364,221455,4721
186365,844161,3854
186366,77831,2654
186367,884172,3485
186368,53373,576
186369,613075,4077
186370,422731,1650
186371,113986,2363
186372,703943,399
186373,160171,1018
186374,956172,140
186375,759685,4146
186376,97031,4734
186377,228122,1079
186378,224810,3494
186379,398529,4538
186380,656176,4646
186381,221440,4478
186382,14647,4176
186383,97393,2256
186384,649266,1778
186385,524386,1922
186386,713080,4686
186387,391707,2243
186388,375536,3467
186389,918790,2982
186390,607905,347
186391,12774,3395
186392,71205,2253
186393,365129,4304
186394,120594,1909
186395,957852,1910
186396,953166,4913
186397,222849,2693
186398,587751,4629
186399,91617,1107
186400,989954,443
186401,943051,1530
186402,406431,3826
186403,127726,1750
186404,628637,1445
186405,304872,1702
186406,287269,1248
186407,819438,3900
186408,609927,1881
186409,70739,3131
186410,103740,4343
186411,56194,1807
186412,386239,2625
186413,361319,1482
186414,704200,3006
186415,357905,352
186416,637500,3238
186417,772691,4655
186418,16501,4799
186419,670069,1089
186420,722932,1166
186421,975464,3959
186422,378634,4758
186423,176384,4655
186424,47683,987
186425,404023,4973
186426,409868,4891
186427,305632,3469
186428,195418,2826
186429,858162,1114
186430,526251,3703
186431,726428,470
186432,482004,3325
186433,240661,3858
186434,385267,1343
186435,540867,4174
186436,6844,734
186437,656854,149
186438,881197,1419
186439,890345,2334
186440,492693,4427
186441,728719,1628
186442,722721,3424
186443,849249,4368
186444,751339,3532
186445,505843,464
186446,962694,2810
186447,77137,858
186448,88213,4905
186449,229938,918
186450,272127,4893
186451,894594,3474
186452,907426,4225
186453,121780,3091
186454,33066,1418
186455,424265,4727
186456,629276,2964
186457,593354,158
186458,667655,1930
186459,394340,1583
186460,49208,4329
186461,141781,3330
186462,537259,1570
186463,302104,1246
186464,63778,2291
186465,439159,4483
186466,949891,3923
186467,943418,180
186468,79715,1444
186469,478699,2940
186470,797871,1201
186471,335995,200
186472,84258,2631
186473,320760,108
186474,813460,2242
186475,325184,4553
186476,927207,2914
186477,202705,4559
186478,276133,2762
186479,813303,4407
186480,301888,2826
186481,411668,3125
186482,325530,1496
186483,827632,954
186484,596907,3238
186485,235176,539
186486,978967,4396
186487,241185,1854
186488,518444,2393
186489,998712,2930
186490,328026,3298
186491,237304,4360
186492,166880,2393
186493,69448,2538
186494,409669,1438
186495,546168,3752
186496,639147,2837
186497,725970,3821
186498,739770,568
186499,795228,3373
186500,718181,3568
186501,414709,615
186502,972915,352
186503,246128,2882
186504,918013,1852
186505,194277,511
186506,299944,2098
186507,781355,3341
186508,101247,2806
186509,860346,917
186510,327027,3456
186511,257592,4927
186512,655677,1130
186513,552186,2193
186514,826330,3379
186515,609381,1232
186516,439086,2620
186517,67343,4440
186518,533139,2674
186519,463561,4718
186520,643063,2217
186521,854930,4537
186522,629751,2355
186523,652067,4137
186524,327462,709
186525,62907,2459
186526,606212,4000
186527,142309,2208
186528,793154,3253
186529,1780,2939
186530,691661,3987
186531,963995,2420
186532,256646,4068
186533,454942,206
186534,158679,4220
186535,619313,252
186536,511098,1595
186537,27490,3891
186538,123783,2727
186539,677832,1174
186540,274978,4021
186541,978297,2253
186542,320923,961
186543,341304,4570
186544,588114,937
186545,118114,3717
186546,24362,3181
186547,886972,1045
186548,235750,1427
186549,269369,3162
186550,698759,2977
186551,414210,1556
186552,507728,4634
186553,655799,2623
186554,269276,3389
186555,566679,1008
186556,281705,2582
186557,906103,2718
186558,167059,1151
186559,420844,1819
186560,851137,3211
186561,601783,4546
186562,507272,3008
186563,956097,3351
186564,631339,997
186565,11441,4140
186566,472048,2719
186567,288658,3038
186568,119232,4614
186569,873987,659
186570,70302,727
186571,651546,1056
186572,616693,4168
186573,292484,324
186574,167233,3507
186575,570161,1542
186576,765588,2571
186577,752093,4223
186578,922823,3438
186579,515951,662
186580,114897,2169
186581,382794,889
186582,306835,4951
186583,747381,1525
186584,963622,1203
186585,732924,2547
186586,494466,263
186587,488467,1256
186588,725476,396
186589,585970,3427
186590,89216,1620
186591,305450,2205
186592,236338,1644
186593,346667,3087
186594,172563,4179
186595,73677,561
186596,567537,4013
186597,532320,1089
186598,283225,4099
186599,700368,3282
186600,663545,1620
186601,717311,4997
186602,791233,1170
186603,625599,651
186604,535308,4384
186605,919522,3009
186606,396845,3486
186607,116936,4254
186608,73188,1245
186609,227638,153
186610,927622,2497
186611,345072,4598
186612,709700,363
186613,871755,2918
186614,894842,3022
186615,484577,4356
186616,391280,3855
186617,967658,2647
186618,195167,2566
186619,962226,868
186620,925490,569
186621,300878,931
186622,601316,4939
186623,210917,2474
186624,167402,3539
186625,462256,2126
186626,130662,2172
186627,854468,3608
186628,192765,2516
186629,765612,3043
186630,444827,4488
186631,890780,149
186632,546321,2964
186633,586280,3436
186634,775020,1610
186635,335173,4019
186636,438870,592
186637,252920,3667
186638,616106,3962
186639,998833,3863
186640,270145,2779
186641,570559,2368
186642,425272,3840
186643,909574,4604
186644,20128,1657
186645,675992,1052
186646,617983,3552
186647,925307,2780
186648,514253,3104
186649,948319,4826
186650,144132,1422
186651,438967,3962
186652,233310,3337
186653,790089,1525
186654,648596,1425
186655,28469,827
186656,231593,3184
186657,953894,1602
186658,459399,704
186659,948333,2186
186660,357800,2059
186661,661680,3298
186662,759060,4269
186663,306161,1068
186664,798079,4311
186665,855089,3945
186666,345557,3261
186667,37312,1936
186668,826431,1699
186669,290011,1917
186670,827297,4621
186671,363974,2945
186672,593951,4816
186673,545796,1242
186674,652435,4076
186675,850332,1521
186676,88288,3924
186677,197967,2411
186678,3575,3285
186679,656580,736
186680,419517,4834
186681,668389,1528
186682,973094,3576
186683,974942,1422
186684,971146,4191
186685,89123,1707
186686,361964,3099
186687,754588,4205
186688,589760,2075
186689,202518,3148
186690,653633,3516
186691,302583,3103
186692,654766,4282
186693,219252,670
186694,280477,3739
186695,302437,1046
186696,241883,2087
186697,578732,1307
186698,564146,3481
186699,59408,3427
186700,729225,3345
186701,472113,137
186702,370675,4386
186703,162149,1265
186704,290852,1084
186705,524772,1783
186706,271619,193
186707,870615,4166
186708,5313,3111
186709,415723,4795
186710,993024,3448
186711,978142,2478
186712,391824,1177
186713,514729,3730
186714,706593,2479
186715,211341,3786
186716,660550,375
186717,393849,1010
186718,974134,4739
186719,961751,4900
186720,810886,120
186721,5375,489
186722,190228,1426
186723,565840,4210
186724,735062,1446
186725,462402,3122
186726,605083,1916
186727,843463,4438
186728,833011,756
186729,416246,2236
186730,489464,4483
186731,342692,4778
186732,744314,306
186733,405907,1392
186734,282228,2828
186735,735987,3267
186736,959203,482
186737,714237,1370
186738,889806,549
186739,242343,113
186740,193520,3338
186741,541172,2361
186742,650616,923
186743,281773,2407
186744,547174,561
186745,960640,4608
186746,323663,3780
186747,98389,4542
186748,552618,3260
186749,771645,4757
186750,630650,2479
186751,509465,975
186752,152435,3038
186753,849978,600
186754,344649,750
186755,472593,822
186756,138835,1640
186757,456712,3933
186758,896836,340
186759,748549,1001
186760,629471,2503
186761,901015,2762
186762,930457,1342
186763,286413,1299
186764,444155,4273
186765,297115,1093
186766,902213,3338
186767,222280,336
186768,426107,570
186769,338423,150
186770,57333,4317
186771,265520,3561
186772,909009,4375
186773,678185,3496
186774,181712,4285
186775,613394,1755
186776,578143,2820
186777,337116,2079
186778,551050,1630
186779,820009,4332
186780,829684,3222
186781,93955,3101
186782,234691,210
186783,432766,2853
186784,123676,1281
186785,655282,3720
186786,904114,4609
186787,616471,3856
186788,346396,3382
186789,482265,4496
186790,677796,4146
186791,31220,2516
186792,300870,291
186793,819847,4679
186794,15212,1306
186795,435154,2545
186796,664415,1164
186797,330021,2002
186798,254715,1650
186799,203749,2840
186800,980822,170
186801,10587,1686
186802,925705,4731
186803,679457,4344
186804,369604,2861
186805,209277,1963
186806,495986,4340
186807,276030,4705
186808,874984,3030
186809,436634,4597
186810,948670,417
186811,334056,4787
186812,635674,2510
186813,495105,2817
186814,661920,2019
186815,300234,3339
186816,208366,4675
186817,628030,403
186818,646067,703
186819,304765,632
186820,127223,4254
186821,936493,467
186822,876263,2571
186823,688286,2874
186824,21042,2436
186825,514563,4477
186826,633426,3867
186827,44177,2061
186828,427484,4465
186829,17791,1664
186830,696513,1692
186831,219690,2835
186832,685127,2915
186833,938782,976
186834,663925,2178
186835,612101,3829
186836,62865,2026
186837,772874,3106
186838,663492,835
186839,540033,1562
186840,278627,627
186841,521555,2229
186842,883191,2122
186843,20334,2217
186844,458036,4664
186845,860424,2877
186846,650809,1133
186847,217458,2834
186848,944556,2344
186849,289875,3356
186850,990745,3554
186851,219003,573
186852,519953,4162
186853,376458,4615
186854,767324,4174
186855,254535,1991
186856,111921,885
186857,35615,911
186858,235505,3920
186859,323671,2145
186860,212589,2133
186861,223222,4417
186862,820282,4394
186863,489740,2698
186864,378279,3676
186865,338781,2248
186866,892851,2218
186867,384144,2320
186868,995713,2946
186869,517684,1996
186870,257975,1865
186871,521447,4810
186872,320019,3467
186873,925077,270
186874,320523,1136
186875,635439,100
186876,696817,3267
186877,469120,3703
186878,920064,1605
186879,416749,2934
186880,957750,2647
186881,414064,2216
186882,349888,750
186883,626332,586
186884,705474,1044
186885,723535,3366
186886,51625,2788
186887,174232,923
186888,629397,4414
186889,594579,4456
186890,514163,4224
186891,272520,1222
186892,82441,1170
186893,954214,2277
186894,240534,440
186895,130639,1461
186896,107608,782
186897,617142,1621
186898,289965,3068
186899,406174,1321
186900,399304,4567
186901,42033,2128
186902,942940,1190
186903,553478,3997
186904,247920,2119
186905,642596,2454
186906,239889,629
186907,484030,1601
186908,853742,3639
186909,519383,1196
186910,482130,1316
186911,54274,2766
186912,981443,419
186913,794887,1869
186914,373228,3478
186915,484784,2436
186916,352557,3492
186917,491199,1344
186918,595716,2016
186919,539910,3401
186920,841850,2232
186921,941707,773
186922,420012,2218
186923,993070,4952
186924,843949,2829
186925,296311,841
186926,854376,2986
186927,222431,578
186928,544329,489
186929,733421,1804
186930,657978,1828
186931,165344,3448
186932,467966,494
186933,604624,2993
186934,422891,1789
186935,831579,3110
186936,872808,4118
186937,822911,2961
186938,196715,2720
186939,846955,847
186940,161369,3018
186941,282125,1641
186942,489162,570
186943,355416,4895
186944,36050,3180
186945,59191,497
186946,216723,954
186947,654997,1703
186948,881418,4188
186949,442499,4503
186950,161220,2250
186951,579996,2982
186952,610928,3722
186953,581348,3662
186954,996270,834
186955,488996,1676
186956,985530,3114
186957,25658,667
186958,562110,3222
186959,44988,382
186960,150827,1268
186961,510029,3566
186962,321617,808
186963,618200,4736
186964,581260,4354
186965,352984,2826
186966,229084,4757
186967,155837,3246
186968,573692,3594
186969,716184,2813
186970,655985,2662
186971,123562,2283
186972,366214,3080
186973,694678,2117
186974,780630,726
186975,491678,1691
186976,250442,1210
186977,514946,915
186978,47576,2560
186979,669538,4782
186980,562671,2139
186981,871284,720
186982,565199,3071
186983,928689,4874
186984,760453,196
186985,124864,3240
186986,718391,1971
186987,272775,701
186988,984187,3521
186989,117811,2998
186990,846675,4816
186991,609942,653
186992,754214,172
186993,181533,2120
186994,54433,830
186995,781315,4643
186996,351105,4283
186997,231125,2913
186998,567334,277
186999,375006,4000
187000,123738,3521
187001,988293,2911
187002,805829,2792
187003,989788,149
187004,624778,1640
187005,649162,2090
187006,398207,901
187007,913158,1606
187008,210310,2554
187009,36178,721
187010,25531,2031
187011,453484,104
187012,429293,715
187013,963309,3111
187014,622639,1386
187015,211323,739
187016,479207,4892
187017,587833,1320
187018,959554,237
187019,385555,2681
187020,635746,3197
187021,191076,3262
187022,414309,4778
187023,454692,4918
187024,89580,4559
187025,823104,4635
187026,644799,1694
187027,971344,1808
187028,318227,4505
187029,146442,2344
187030,115538,2333
187031,267577,3879
187032,404640,3777
187033,624610,227
187034,526624,3628
187035,234771,4134
187036,379746,2735
187037,630897,4389
187038,188404,4808
187039,155973,1600
187040,489522,1382
187041,178037,4925
187042,970255,117
187043,576590,394
187044,450089,3009
187045,578694,2929
187046,194020,2927
187047,832078,3022
187048,230916,4112
187049,258797,2300
187050,501232,4495
187051,121329,4322
187052,467898,2801
187053,300524,578
187054,400586,2035
187055,274545,495
187056,803979,2299
187057,350393,4449
187058,651541,1042
187059,963242,2637
187060,703477,4609
187061,89455,2623
187062,483712,4690
187063,360005,1659
187064,726808,4867
187065,722406,2247
187066,159747,3034
187067,258254,3242
187068,930402,3067
187069,513174,733
187070,631931,163
187071,358314,2023
187072,933212,1674
187073,747753,3381
187074,315632,2827
187075,221783,1497
187076,143742,3638
187077,207878,1613
187078,575611,4422
187079,340857,647
187080,408040,2705
187081,818724,1415
187082,933168,4584
187083,798097,4834
187084,119397,928
187085,105761,3825
187086,657478,1785
187087,439504,4628
187088,669842,2369
187089,516271,2741
187090,36521,1509
187091,44600,452
187092,67356,3846
187093,886565,2535
187094,602967,1015
187095,522899,2298
187096,409005,2697
187097,224998,4543
187098,370539,4098
187099,668737,4591
187100,200463,4920
187101,783374,2849
187102,707749,4415
187103,394002,4575
187104,650201,965
187105,841910,4853
187106,32100,3767
187107,467614,4306
187108,562849,373
187109,284202,2053
187110,896162,3048
187111,816565,4030
187112,478196,4031
187113,219955,2676
187114,135237,2470
187115,335674,3329
187116,997784,4405
187117,908946,3853
187118,779400,4876
187119,814164,989
187120,526944,3860
187121,987893,453
187122,95957,1202
187123,316562,1841
187124,227907,4026
187125,780704,4028
187126,939169,880
187127,764794,2347
187128,866261,2800
187129,700839,1714
187130,694056,983
187131,890586,850
187132,112641,4193
187133,590257,3593
187134,200399,2097
187135,47697,453
187136,114705,4350
187137,611607,347
187138,440663,638
187139,132047,3002
187140,399580,3026
187141,939692,4742
187142,644936,1089
187143,433615,1698
187144,252532,1842
187145,177041,4800
187146,771784,3398
187147,755675,3205
187148,884934,1979
187149,15801,1187
187150,80820,4975
187151,310510,1128
187152,454189,2864
187153,641741,3474
187154,349654,2082
187155,137976,1472
187156,55316,4708
187157,974847,1891
187158,677297,1085
187159,685785,944
187160,580912,922
187161,899236,4473
187162,81883,2674
187163,259934,4987
187164,932312,3456
187165,692838,373
187166,179194,1678
187167,376827,1089
187168,605862,1450
187169,231582,4288
187170,892765,4107
187171,934760,1764
187172,570248,2822
187173,138018,3111
187174,4001,2772
187175,941493,3824
187176,479065,4432
187177,619224,3962
187178,680565,2555
187179,773619,2903
187180,778202,4042
187181,849738,4958
187182,445658,1096
187183,136413,4686
187184,667454,1448
187185,3349,996
187186,364239,1916
187187,5700,3010
187188,721888,158
187189,732157,3438
187190,982683,4095
187191,444580,4713
187192,82139,664
187193,138214,4786
187194,143393,4285
187195,316632,3913
187196,697108,4220
187197,279061,3180
187198,978917,4035
187199,449018,137
187200,770306,3331
187201,738664,1052
187202,130656,3829
187203,842342,4356
187204,731132,3551
187205,810994,2490
187206,410130,4863
187207,346093,3531
187208,530966,284
187209,460205,3184
187210,714986,695
187211,637282,1300
187212,298919,1869
187213,284188,939
187214,892577,2750
187215,892567,2473
187216,216872,3187
187217,10354,3477
187218,743759,4687
187219,279834,3918
187220,740608,4988
187221,797,4120
187222,378891,3113
187223,632405,1602
187224,202151,3811
187225,829815,3104
187226,842842,1437
187227,948700,1693
187228,972423,3791
187229,693484,4064
187230,37117,4893
187231,25536,470
187232,593401,1088
187233,632861,1301
187234,684764,841
187235,80668,663
187236,600379,1636
187237,438716,234
187238,161740,570
187239,778789,4663
187240,912259,4420
187241,175628,2654
187242,271689,3437
187243,524371,756
187244,728107,1448
187245,811810,2942
187246,998491,3513
187247,479461,4990
187248,240551,479
187249,218116,2192
187250,136444,1792
187251,962383,3595
187252,526975,1963
187253,29430,4621
187254,379756,3854
187255,50173,2107
187256,291261,761
187257,69884,792
187258,178289,651
187259,831016,3471
187260,876565,4323
187261,543509,1021
187262,75410,3241
187263,406542,3847
187264,104561,4435
187265,14697,2654
187266,440334,1920
187267,70098,2048
187268,490667,3914
187269,912923,2721
187270,109891,531
187271,363136,4023
187272,967179,818
187273,231641,4770
187274,508154,3581
187275,240927,3818
187276,528381,4488
187277,987741,3988
187278,44733,3465
187279,599295,2808
187280,976710,1589
187281,188574,4264
187282,48413,3274
187283,854149,2696
187284,971996,502
187285,618205,458
187286,437273,4743
187287,472589,3685
187288,867641,4698
187289,793952,2583
187290,491080,1552
187291,189213,1557
187292,623514,4359
187293,893279,4702
187294,255680,1089
187295,156194,3944
187296,196510,2026
187297,440435,3712
187298,104202,2621
187299,73991,722
187300,361590,1167
187301,944785,1653
187302,68435,2754
187303,73082,4545
187304,822393,1973
187305,34737,4462
187306,754125,625
187307,997308,666
187308,657100,2330
187309,7685,2018
187310,901618,1587
187311,763215,761
187312,598115,626
187313,37982,537
187314,847434,3639
187315,539709,4741
187316,267122,3453
187317,905860,1098
187318,569120,2748
187319,275683,3853
187320,315689,3467
187321,446953,2303
187322,816815,429
187323,861681,2950
187324,756665,3837
187325,517623,3981
187326,385625,2604
187327,841869,154
187328,275900,4482
187329,838272,4174
187330,380458,733
187331,481891,4244
187332,244738,2918
187333,643759,3285
187334,59648,2805
187335,615764,914
187336,973632,3510
187337,987801,897
187338,247704,3697
187339,171517,2180
187340,810158,3516
187341,882621,2145
187342,45350,4680
187343,607013,2598
187344,655864,244
187345,636603,3574
187346,516739,4353
187347,383112,3780
187348,397726,4073
187349,916861,1346
187350,389595,4024
187351,959869,4996
187352,128868,2528
187353,103858,3921
187354,643492,3930
187355,488715,910
187356,612530,3424
187357,790091,4322
187358,392297,1712
187359,144146,1400
187360,542320,2532
187361,29994,4802
187362,525523,356
187363,551252,2686
187364,986888,4744
187365,167510,4003
187366,490668,3300
187367,543034,4936
187368,756914,1062
187369,390290,4999
187370,220953,3140
187371,560063,2739
187372,217393,4140
187373,954255,1016
187374,893100,2307
187375,638204,789
187376,115396,2131
187377,84563,1815
187378,374131,224
187379,114541,1336
187380,102622,3793
187381,538105,4785
187382,993864,2616
187383,527278,4354
187384,725676,510
187385,742025,538
187386,759571,3448
187387,242855,2611
187388,156175,884
187389,336675,3782
187390,583877,208
187391,596382,1854
187392,650567,2031
187393,566212,1339
187394,89215,1663
187395,462302,4931
187396,434001,4642
187397,506067,4859
187398,588461,4990
187399,470913,3706
187400,532087,3634
187401,140330,3379
187402,388573,3496
187403,130315,2889
187404,941821,3348
187405,947092,4103
187406,917829,3675
187407,919244,4608
187408,248459,4518
187409,95647,991
187410,354184,3920
187411,76235,2383
187412,905351,2887
187413,79439,4805
187414,754909,4899
187415,817016,3659
187416,525943,1717
187417,503610,923
187418,398233,4520
187419,743587,1771
187420,15306,3472
187421,471041,2590
187422,647934,2395
187423,766565,4621
187424,652886,448
187425,345197,1186
187426,496550,4429
187427,477008,4366
187428,387345,4696
187429,621466,700
187430,788507,3721
187431,61699,1898
187432,113046,1918
187433,815072,3889
187434,661483,3278
187435,994328,4371
187436,392289,2180
187437,751939,456
187438,748127,4883
187439,879286,3400
187440,155461,2472
187441,79623,353
187442,830385,2221
187443,300649,4718
187444,543135,187
187445,629474,4013
187446,933965,4027
187447,343517,3906
187448,772758,2048
187449,336100,2027
187450,759186,1001
187451,221554,3907
187452,865444,3969
187453,930744,4621
187454,34259,2764
187455,293212,2985
187456,792267,3875
187457,870204,1401
187458,854429,1393
187459,151778,4941
187460,778533,4348
187461,332546,2848
187462,262651,4066
187463,904450,4300
187464,480997,4064
187465,52641,4794
187466,843156,1690
187467,40386,2631
187468,99660,1577
187469,589422,2860
187470,768734,4034
187471,592397,2602
187472,576645,3207
187473,538217,1548
187474,223035,2839
187475,737658,3531
187476,81502,3698
187477,526163,3515
187478,561743,4972
187479,230489,3836
187480,756881,930
187481,170004,4578
187482,527196,4704
187483,725403,1877
187484,589883,1590
187485,738129,849
187486,705633,152
187487,899157,207
187488,543141,823
187489,513807,2421
187490,719129,3738
187491,565475,4626
187492,408033,2393
187493,759767,2915
187494,250833,4935
187495,416738,2364
187496,569521,2870
187497,806837,1424
187498,570621,2625
187499,389293,2609
187500,957227,1914
187501,319420,4472
187502,321090,1085
187503,545586,2534
187504,585897,3723
187505,187592,4895
187506,918923,1768
187507,820712,2924
187508,99239,4845
187509,46889,3816
187510,620963,1474
187511,504927,1593
187512,509552,104
187513,326689,2992
187514,845888,4725
187515,642567,4515
187516,539149,4516
187517,97085,3791
187518,159521,584
187519,914096,1780
187520,912907,3398
187521,378440,2366
187522,848985,4853
187523,429568,4340
187524,896116,3621
187525,897172,539
187526,364842,1539
187527,882426,2086
187528,951066,1016
187529,727973,2557
187530,912330,3486
187531,47501,2824
187532,468268,2609
187533,928138,2753
187534,572671,1413
187535,16572,2407
187536,728910,1488
187537,349988,909
187538,99384,3820
187539,147740,1876
187540,484157,1546
187541,488055,3290
187542,144897,3465
187543,481074,2373
187544,255903,3042
187545,918964,4913
187546,775024,4832
187547,189319,1688
187548,397553,1182
187549,125641,4218
187550,825071,551
187551,18384,4578
187552,819646,2233
187553,847188,1355
187554,617675,2679
187555,563078,1856
187556,977574,1373
187557,432018,1545
187558,922681,3138
187559,352642,2539
187560,623125,828
187561,63252,665
187562,473372,3993
187563,575088,4404
187564,78324,4803
187565,522164,3519
187566,738755,1058
187567,840423,1258
187568,996391,4973
187569,74755,4220
187570,650466,2483
187571,751631,4601
187572,137255,1554
187573,990958,4138
187574,627030,2741
187575,568250,1188
187576,441865,4590
187577,724993,1956
187578,176271,425
187579,133145,3106
187580,364596,2387
187581,890276,4101
187582,479907,192
187583,116942,1072
187584,737407,4815
187585,503006,3741
187586,601958,4048
187587,295170,2468
187588,483065,2665
187589,810641,4685
187590,627114,2041
187591,576982,372
187592,970460,725
187593,20283,4213
187594,927592,746
187595,650386,721
187596,910130,1871
187597,72717,4206
187598,60275,2523
187599,656231,4680
187600,526718,426
187601,643944,2877
187602,654483,2823
187603,845168,210
187604,757430,1164
187605,43890,4811
187606,721121,4271
187607,772606,2626
187608,886156,2061
187609,709749,4503
187610,444149,3933
187611,147136,344
187612,572695,2707
187613,411948,1376
187614,648708,3824
187615,551497,4779
187616,30410,1845
187617,489582,1370
187618,335673,172
187619,938706,4159
187620,291081,1067
187621,13149,1781
187622,196557,242
187623,597055,2715
187624,441451,1496
187625,533263,773
187626,11610,2713
187627,681719,4769
187628,53202,1271
187629,175551,3084
187630,758268,1646
187631,315181,482
187632,386959,4010
187633,737904,3755
187634,564234,4426
187635,172003,1796
187636,621362,3592
187637,703014,1446
187638,673842,1174
187639,172077,260
187640,161295,3769
187641,239043,2481
187642,935423,729
187643,587374,1735
187644,256538,1129
187645,122635,829
187646,153058,3389
187647,881235,1649
187648,578097,2079
187649,891074,822
187650,68749,3900
187651,659762,4108
187652,542495,2289
